Misbard : life-sight
Lamif : sword
Beldek : soul
Zelnud : sword
Tuzarf : ancient
Giszup : fury-walker
Loveln : force
Zirisv : dark-walker
Zagod : frost-blade
Bipul : soul-born
Depir : water-bringer
Tenarv : soul-guard
Kubelm : sun-rise
Zartisf : force
Zemos : fire-shaper
Vanom : eternal-walker
Delnum : truth
Pufon : sun-bearer
Tarnup : time-forge
Fagard : space-bringer
Zarnol : power-sight
Rargez : peak
Megod : power
Parnuv : grace
Darzor : iron-bringer
Rufelb : path
Sanod : moon
Parmelg : power
Salot : peak-bearer
Bepelv : bound-seeker
Nusam : space
Zelan : silent-song
Galif : iron
Lavim : moon-shaper
Lemelb : truth
Ruzard : dark-caller
Nulob : life
Damor : death
Kafelz : king-walker
Kimez : spirit
Telgef : power-heart
Pelfarz : shield-walker
Rolisd : silent-blade
Sipum : iron
Zaben : life-walker
Votag : realm
Kesisz : ancient-shaper
Gifisb : fury-bearer
Dopist : spirit-forge
Nelkev : ancient
Duriss : fury-fall
Senarv : vision-forge
Kopaz : earth
Patef : power
Belras : frost
Felnarv : death-rise
Dubep : king-song
Lomer : wind-walker
Zismog : silent-forge
Nalif : path
Nelrog : sky
Risbuk : light-guard
Pelbel : sword-heart
Zepas : soul-walker
Risfiz : force
Vifeg : power
Pegam : bound-song
Targisn : force-born
Vezin : fire-walker
Fidog : king-walker
Zonelg : power
Rarnisk : star-guard
Gislan : mind-keeper
Netuf : ancient-forge
Gelmon : storm-heart
Sarpak : light
Vardut : moon
Vipor : sword-sight
Fozev : queen-forge
Sarlak : water-heart
Vupon : mind-caller
Gisrul : truth
Votef : dark
Delrop : blood
Kimas : bound-caller
Ralarb : mind-bringer
Delmoz : light
Garnaf : silent-keeper
Rizek : vision-rise
Gadeb : mind-heart
Vefan : water
Fisteb : bound
Tarbak : eternal
Gelvat : spirit
Seldon : iron
Kidarb : ancient-caller
Barfur : earth
Nerarb : force
Zimas : stone
Posig : time
Zarnisk : eternal
Badeln : storm
Rutoz : soul
Garfelp : ancient
Kelrom : eternal-rise
Tisbam : sky-forge
Vepelz : frost
Miten : truth-bearer
Pelsak : shadow
Mubisf : peak-keeper
Zukelp : water-master
Bigot : water
Nivat : fire
Bidoz : blood
Tigav : dark-forge
Fibut : frost-seeker
Tarfisn : earth
Banek : storm
Kelmit : sword-walker
Detelb : power-keeper
Nukiz : space
Nokum : shield
Pelfov : power-sight
Zargon : frost
Vopeld : fury-blade
Zated : shield-born
Misdir : light
Lunes : realm-guard
Biszen : shadow
Fitisp : wind
Metarg : fury-walker
Karrug : queen-master
Kavop : grace
Gisvif : peak-caller
Dapisr : storm-master
Zesog : sun
Pulart : silent-caller
Darfum : realm-fall
Vogul : shield
Bevan : sword
Rudisv : soul
Mudisr : stone-sight
Nartal : dark-heart
Beltur : space
Fudiss : water
Bodag : sky
Zelsov : space
Delelf : path-bearer
Mafok : bound-master
Vofan : fire-guard
Mufelv : eternal
Limob : iron-walker
Fikab : fury
Marnisv : spirit
Lifiss : time-bringer
Pisgarz : sky
Delpog : path-song
Selruk : silent
Kisrut : shadow-born
Bispot : storm
Ruvelz : moon
Tisfud : iron-bringer
Tibism : mind-bringer
Zerisb : sword
Pemarf : queen-fall
Fivarl : peak
Rarnag : sun
Fiben : sun-fall
Pelnes : shield
Munelg : soul
Fenog : vision-blade
Bisfark : iron-blade
Zonip : death-walker
Salelg : vision
Notars : force
Darper : silent-bearer
Kelben : spirit
Telmok : king-weaver
Daselt : death-seeker
Zismid : soul-blade
Kubez : path
Dunik : soul
Bazet : sky-bearer
Biger : dark-master
Nobiv : sun
Busisr : fire
Sisdig : queen-guard
Kulef : storm
Diskarn : soul-sight
Lumeld : fury
Vister : space-sight
Teful : silent-song
Debus : king
Sadarb : realm
Zeparv : vision-forge
Zarmit : earth
Bolas : earth
Fenisv : blood-caller
Ferelt : vision-forge
Darmap : sun-keeper
Pasim : shadow
Narpot : shadow-caller
Sarbiz : bound
Gurik : soul-rise
Gilisv : grace-blade
Fivap : fury-heart
Nardut : stone
Gumelv : dark-forge
Bisfes : peak-heart
Fovet : blood
Dinarg : queen-blade
Partez : shield-born
Mavul : queen
Zarlib : wind-caller
Bukelm : earth
Rulid : sword-shaper
Bodun : sun-sight
Vudit : frost-walker
Tepor : ancient-walker
Rogelt : realm
Larnid : star
Garrut : wind
Faleld : truth-walker
Fistuz : water-caller
Danub : realm-rise
Zoriv : sky
Labun : frost-walker
Gafelz : shadow-sight
Vardisf : blood
Golus : death-song
Zimisk : king
Pelvof : sword-bringer
Pisnelv : earth-weaver
Gofub : shadow-born
Pakars : spirit-bearer
Tarmes : fury
Zimup : spirit-heart
Soval : death
Razels : time
Fidaz : space
Limug : spirit
Zebin : bound-bearer
Vikeln : mind-heart
Zelbarn : moon
Tokus : frost-seeker
Larselz : mind
Kosup : dark-song
Lelkas : life
Difep : path
Liskin : silent
Delvim : shadow-shaper
Parvol : frost-born
Velun : eternal
Tudell : truth-weaver
Kenard : peak-song
Liskarp : sword-shaper
Pakuf : earth
Lisver : realm-keeper
Bafop : path-shaper
Belvut : ancient-fall
Tedul : blood-weaver
Larkov : power-bringer
Pibarl : spirit-master
Disnarb : sun
Garrip : vision
Geldarl : sun-sight
Vefard : silent
Sarkal : light
Kidarp : space-born
Mizut : storm-walker
Mapelb : light
Zugip : iron-forge
Tudek : power-master
Tobarv : silent-heart
Diler : power-born
Lispars : fire-caller
Parig : ancient
Gebuz : moon-master
Gotelf : water
Varbelk : path-rise
Fivisg : fury
Pelsarr : storm-seeker
Nefisk : fury
Zarnad : peak-blade
Peltus : silent
Fepiv : realm
Rutisg : frost-fall
Tonuk : stone-sight
Maroz : earth
Marran : blood-bringer
Savit : eternal-guard
Barlos : light-blade
Ruget : death-heart
Rozit : grace
Tafisd : frost-guard
Renelt : dark
Likan : soul-caller
Farpak : truth-weaver
Nugisd : peak
Farkism : blood-keeper
Rezud : eternal
Fistom : mind
Fudib : storm-rise
Zakum : path-bearer
Sutisz : truth-master
Gularb : peak-bringer
Risnaf : wind-blade
Vonelg : space-fall
Metas : sky-seeker
Tedisn : moon-rise
Lelnum : mind
Zinarr : blood
Nerell : star-blade
Nisteg : star
Koled : stone-song
Relif : spirit-rise
Partun : earth
Vokarm : life
Rakiss : ancient-shaper
Bellos : storm
Dalisv : stone-seeker
Depot : moon-master
Mogen : path-seeker
Vudelp : time
Videln : water
Barnism : path-rise
Gelarm : water-born
Pagem : star
Belmark : shield
Distul : stone-walker
Fotark : soul-fall
Zemin : sword
Katard : vision-master
Vesuk : star
Mutil : time
Farsab : shield
Gabell : power-caller
Safut : realm-seeker
Pirud : silent
Pesik : iron-bringer
Risbark : space
Golat : mind
Liskelt : mind
Tarmik : sky-master
Lotid : life-blade
Risvart : grace
Lezud : life-shaper
Sinisg : bound
Natisl : king
Fisvun : truth
Pistag : soul-song
Tisnelp : silent-song
Melkarn : earth-song
Nofem : vision-born
Melkisn : silent
Ragek : space-forge
Kelliss : time
Barfok : realm-song
Pisduv : fury
Monip : moon
Risfart : mind-born
Nispark : wind
Sagib : power-bearer
Marnoz : fury-weaver
Rivelk : life-keeper
Tapelb : grace
Fesuv : shadow
Pegif : spirit-blade
Beneld : death-blade
Gapisr : silent-walker
Zarrub : moon
Lakot : storm
Lameld : mind-walker
Zetog : sky
Sufark : frost-caller
Kizol : vision
Risdez : bound-bringer
Targoz : path-master
Zekarr : king-shaper
Povem : eternal-guard
Povisl : time
Kardal : star-bringer
Risvell : realm-shaper
Seman : stone-forge
Levad : truth-forge
Sizisk : power-bringer
Pisoz : mind
Darmut : death-guard
Ganem : star-shaper
Regarl : eternal-guard
Kodam : shield
Pafelm : power-forge
Mivek : iron-sight
Zubon : eternal-shaper
Gasarp : earth
Saparb : silent-fall
Dipoz : vision-forge
Dumelf : blood-guard
Nilaf : sun-keeper
Selviz : stone-caller
Zelrisf : sky-born
Zinelf : death
Tifisn : queen-blade
Mislaf : spirit-rise
Ligeld : shield-shaper
Fupelm : shield-guard
Telrisp : fury-seeker
Lelved : sun-walker
Vellip : queen
Ruzisl : spirit-master
Tarud : frost-fall
Divog : fury
Bevat : shadow
Kapisn : wind
Darpez : power-sight
Barvun : ancient
Melzev : vision
Kiszet : path-forge
Parzar : time
Dozelp : mind-walker
Sogum : water-rise
Parfisb : space-heart
Zotam : stone-sight
Simist : king-bearer
Parrig : blood-keeper
Melbuv : star-shaper
Ponelv : wind-song
Nufed : eternal-keeper
Largisf : space-song
Gilov : storm-born
Pezur : star-guard
Forip : truth
Litisg : force
Tellisv : path
Lepus : power
Parrelm : mind
Lardov : stone-guard
Rigiss : blood-seeker
Medog : iron-caller
Gipisk : space-song
Rardus : water
Tapard : earth-master
Seldov : blood-song
Varpeg : death-seeker
Ponuz : ancient
Situl : moon
Pelmarz : truth-keeper
Famelr : peak
Zelap : wind-born
Safeln : star
Fasir : soul-forge
Zebus : fury-seeker
Pibuf : star-song
Farret : bound
Vozim : path
Zistev : stone-sight
Valib : death-fall
Ziskob : wind
Fuzer : realm
Ladoz : fury
Sagark : king-guard
Mulib : frost
Zarrak : wind-rise
Duroz : frost
Tirup : queen
Lubav : star
Vumisg : force-heart
Rinam : queen-song
Pirelf : life-forge
Barvep : dark
Misfaz : shield
Vapeln : frost
Budir : vision-seeker
Pulelr : wind-fall
Letup : silent-shaper
Pissur : spirit-heart
Telsisf : king
Niskum : eternal
Vuneg : sun
Lisdem : peak-master
Bipuv : shadow-sight
Pogelf : fire-forge
Fiszak : fire-song
Dutarb : storm-bearer
Barfet : spirit
Dulop : frost-bringer
Parfeld : soul-blade
Vunelz : ancient
Rogarz : wind-shaper
Karled : truth-caller
Selfisl : ancient
Pararn : wind-heart
Pelkab : wind-shaper
Fezark : vision-walker
Nellop : eternal-keeper
Nisbut : storm
Fuveln : blood-born
Movit : peak
Nomag : power-born
Turin : queen-fall
Falib : blood
Rolak : time-song
Narzeb : path
Rimek : star-blade
Melun : blood
Kelbil : path-guard
Varrek : vision-walker
Lagisz : ancient-shaper
Varkug : water
Tegars : power-seeker
Viszan : sword-keeper
Potarb : vision
Migef : wind
Zisled : sky
Vugit : mind-forge
Mufarv : eternal
Fisdin : silent
Nelrarz : wind
Kutir : death-weaver
Nivus : grace-fall
Lunem : frost-rise
Pislarf : sky-guard
Fopib : water
Tezov : ancient
Fupat : fury
Fuzal : dark-keeper
Danem : truth-sight
Kellab : dark
Darvik : sword-song
Revisd : moon-rise
Rissarb : grace-caller
Kamelr : shadow-bearer
Nizep : time
Mabef : path
Fomard : sky
Rozed : queen-seeker
Neself : time-song
Pegisd : power-forge
Zifap : water-rise
Fargun : silent
Namark : iron
Marfez : sky-blade
Mutars : vision
Felber : queen-bearer
Valub : queen
Bizelt : force
Mardelr : spirit-blade
Vistib : path
Delrarg : bound
Soraf : earth-blade
Melkat : time
Neltus : realm-rise
Posarn : time-seeker
Bukid : frost
Belsal : power
Sodisg : earth-forge
Kelir : wind-walker
Gisvarm : time-caller
Sarguk : queen
Sartaz : eternal-weaver
Lekisr : earth
Felnog : vision
Nekud : moon
Gartelz : path
Loseln : silent-rise
Sapit : path-keeper
Sarmep : death
Mebus : sun
Dezelg : spirit-keeper
Zelkup : truth-born
Garkelf : force-blade
Bitag : vision
Fisdars : frost-born
Lokisr : life
Ruparm : power
Zison : power-forge
Bismad : earth-song
Zisner : fury-forge
Felpat : realm-sight
Dekisn : realm-weaver
Dezum : fire-born
Mafir : shadow-weaver
Narpelm : force-forge
Ziskaf : truth
Parnod : path
Belsor : grace
Pifisk : soul
Zofev : grace-born
Sislek : soul-caller
Fumarz : star-bearer
Fevarr : truth-seeker
Limag : light-forge
Zorarn : earth-song
Beldiz : light
Virist : peak-master
Farzisv : death-bringer
Pedub : bound-fall
Disnaz : ancient
Misfarv : iron
Varlaf : time-seeker
Lenid : eternal
Nutes : iron-caller
Relisv : sword-heart
Koped : shadow
Betof : silent
Dulisn : moon
Delas : grace
Gabos : truth-born
Fukid : silent-blade
Butels : light-forge
Donef : star-master
Lekot : sword
Gefoz : truth
Vofal : sword
Lumev : power-weaver
Mafit : ancient
Risnot : dark-walker
Gisist : queen
Kepam : time-keeper
Bistil : spirit
Padil : path-fall
Fadig : sun-shaper
Vitelb : life-blade
Terom : sun-caller
Parzisk : light
Dikelv : blood
Fakiv : sky-heart
Gited : truth-master
Lukev : silent-master
Vefelp : fire
Fetarz : truth
Kezisg : path-shaper
Rarpelk : stone
Vinist : queen
Zipart : truth-weaver
Lanelm : silent-seeker
Vidak : eternal
Pakist : bound
Tomark : shadow-weaver
Sarlov : life-weaver
Misgell : ancient-weaver
Zefisg : space
Nelsarp : truth-heart
Tefarm : storm-keeper
Narlut : sword-keeper
Pabet : shield
Dikez : path
Darsab : fire
Lelsaz : storm-bearer
Varkisn : ancient
Rarmisk : king
Farzot : time
Nedos : spirit-weaver
Darloz : force-guard
Sargad : soul
Zopiss : king-heart
Putarm : iron-rise
Kellum : life
Tumelg : path
Kitarz : sky-shaper
Zavol : earth
Fubisn : iron-guard
Gekuf : queen
Suton : power-weaver
Tizav : sky-song
Tisselb : realm
Netad : vision-walker
Gekelp : sun-walker
Vagub : dark
Duvim : peak-forge
Kellob : force
Vufek : earth-blade
Rolist : stone-sight
Melfap : eternal
Sitov : king
Bispud : silent
Melpisk : king
Darvam : moon-walker
Geltuz : blood
Mitus : spirit-forge
Dufelz : vision-weaver
Fomal : spirit-fall
Bovisd : sword-sight
Kelnot : dark-sight
Zirisn : stone-heart
Togarm : sky
Garpor : life
Pabism : earth-born
Pulels : shield-born
Zagop : storm
Parzisr : fury-rise
Zifisg : iron-sight
Remad : fury-rise
Zobars : moon
Revit : fire-walker
Ritad : star-blade
Sufiz : fire
Narzul : queen
Dubelz : dark-fall
Biseg : iron
Vemaf : water-bringer
Tarred : sky
Dissell : spirit-song
Levism : frost-seeker
Belkarz : ancient-song
Fistud : spirit-seeker
Bozarv : iron-seeker
Gumelk : power-seeker
Kelzal : star-shaper
Nagot : time-keeper
Fasoz : realm
Guvars : earth-shaper
Marbad : earth-blade
Sisnelt : fire-born
Gesop : moon-caller
Karfir : fury-sight
Gardap : mind
Riskog : dark
Dellor : death-song
Fotab : star-walker
Magisp : king
Firan : force-bearer
Garnep : life-song
Gikels : time-rise
Zarlig : vision
Varfeg : power
Robelk : fury
Ropig : fury
Velparz : time-seeker
Volelm : vision
Telgep : king
Petod : king
Ratisd : frost
Refob : wind
Ristul : queen
Buroz : silent-weaver
Tazisn : stone-master
Lised : soul-seeker
Rarvelm : stone-bearer
Lamek : bound
Kedelf : peak-master
Dagisv : eternal
Lelsuz : soul-forge
Sismab : stone
Talor : silent
Kunard : sky
Dapisg : stone-blade
Nakarv : wind-weaver
Temok : frost-blade
Delsarz : sword-rise
Zoreld : power
Felgiv : sword-keeper
Vumisl : force
Betaz : vision-song
Rarziss : soul
Vurob : dark
Diszul : storm-fall
Barral : queen
Lelnarz : iron
Betoz : fire-bringer
Kelsop : realm-blade
Bardez : fire
Sifelg : sword-fall
Farzum : truth-blade
Voparg : frost-fall
Feveld : time-heart
Kelrib : light
Pufok : water
Pisgeln : queen-born
Darmar : path
Ziskip : spirit-guard
Varbir : spirit-caller
Disvaz : peak
Sopif : grace-blade
Selkeb : space
Tavuf : silent-weaver
Tamell : shadow-song
Selbarl : truth-shaper
Zonelr : space-guard
Nissez : silent-seeker
Pebok : storm-bearer
Figal : water-caller
Ginod : shield-fall
Fargep : fury
Dipeg : sky
Datus : path-forge
Sarnom : sword
Risneb : earth-bearer
Lelkab : peak
Kelfarz : grace-shaper
Mubat : realm-forge
Kartev : light-born
Tismiz : shadow
Risben : eternal
Simav : fury-bringer
Noder : earth-weaver
Varbud : path-sight
Zariss : light-born
Ladelv : ancient
Kamud : fury
Pemars : king
Bisvur : grace
Fiskan : light-fall
Dozir : queen-weaver
Disnip : truth
Nemarp : grace
Mupif : death-guard
Mofeln : fire-seeker
Nalels : mind
Sarvuz : sky-forge
Rasuf : space-song
Kipum : queen-bearer
Mesal : earth-blade
Sislarr : shadow-bringer
Madir : silent-bearer
Gisrard : queen-bearer
Davelm : realm-sight
Risvip : ancient
Narmisf : spirit
Kisvol : storm-heart
Kerarg : frost-keeper
Zisarn : light
Lispat : bound-seeker
Vuzan : king-heart
Leltag : sword
Misek : sword-bearer
Fargom : sword
Rikarn : realm
Fadez : dark
Pisgak : king-weaver
Suzart : grace
Varnisz : sword-guard
Nuvir : vision-weaver
Kelneg : space-rise
Sobarn : force-seeker
Dogarm : blood-sight
Fegiz : dark-keeper
Nurisz : sky-bearer
Lubeg : power-born
Senal : shield-song
Zarisd : spirit-shaper
Geparf : grace-fall
Tisvil : life-weaver
Velrus : time-shaper
Retob : silent-song
Nipelr : shield-seeker
Niskol : mind
Fikub : king-guard
Sekad : frost
Nopig : sun
Lerap : truth
Zesat : queen
Rislag : storm-guard
Fisvap : life
Zarnit : light
Netaf : silent-seeker
Nisduf : sky-weaver
Govem : force
Parbot : peak-caller
Vunism : time
Delnal : ancient
Pelan : time-blade
Fogin : moon
Kartelz : moon-walker
Rarmal : water-shaper
Marsef : grace-guard
Tissag : vision
Kirarz : eternal-fall
Kutem : grace
Telrisb : path-keeper
Farmil : truth-song
Larbop : sky
Tigad : sun-rise
Sabor : grace-master
Rellisp : shield-song
Devark : sky-keeper
Lelgart : silent
Risot : soul
Parlelf : spirit
Ratop : grace-born
Parvisl : star-seeker
Tispog : power-forge
Pissin : death-rise
Tinuz : light-seeker
Rarbiss : fury-blade
Lireln : force
Farsiz : space-born
Pinev : shadow
Sirot : shield
Visrarm : force
Kazit : force-seeker
Makib : life-rise
Diszat : sky
Bekon : sun
Pekisn : grace-born
Gelvarl : earth-keeper
Lames : peak-heart
Varif : frost-guard
Zugov : path-guard
Kisbelt : fire-bearer
Fitars : death-shaper
Rafelv : bound
Tisvuk : light
Sisnek : death-song
Marzot : realm-keeper
Zonisd : bound-walker
Goves : sword-forge
Kellip : fury-shaper
Varisz : grace-heart
Figub : peak
Putog : star-walker
Padek : life
Mararl : grace-shaper
Fupisd : stone
Rofap : star
Lelsak : light-walker
Zagir : bound-master
Darfev : iron
Muzarg : light-walker
Misfart : shadow
Pisles : king
Gistal : eternal
Selbark : wind-born
Fipisk : star-sight
Tipad : earth
Zipelr : storm
Nudisg : sky
Rifisb : light-born
Kelbag : frost-bringer
Seldef : sun-seeker
Gufid : death-heart
Negul : light
Dabok : soul
Reltip : storm
Riszat : path-born
Zevur : water-walker
Kislog : fury-song
Gurelv : power-forge
Darlab : mind-bringer
Zelfub : iron-sight
Zarsif : shadow
Lavelr : vision-song
Timub : force
Zagos : soul
Donisk : water
Tavus : king-walker
Pazub : dark
Potisr : fury-rise
Karbelg : eternal
Gupif : stone-seeker
Gotaf : iron
Finoz : frost-seeker
Sulisr : vision-shaper
Deltuv : frost-walker
Velzan : vision-bringer
Likelr : space
Zudist : sky
Telbed : space-song
Nelzek : soul-blade
Gupib : realm
Delelb : power
Bodisv : wind-song
Pugad : peak-weaver
Kisnelv : water-blade
Zelrarf : realm-song
Kerisf : life
Fegelv : earth-seeker
Gusisn : sword-heart
Zistarb : vision-keeper
Rumav : star-master
Darzom : soul-keeper
Matol : blood-bringer
Fisvan : silent-seeker
Dukir : light-bearer
Vunoz : moon-song
Sogarr : life-sight
Gukeld : death
Sellisn : grace
Visgos : time-seeker
Zutell : path
Rarlik : frost-song
Beltad : blood-keeper
Botarv : wind-bringer
Kovelb : moon-weaver
Posell : wind-seeker
Detarb : realm
Nizelv : queen-keeper
Zirism : soul
Fidisg : sword
Sisgof : bound-bringer
Nugiz : path
Fetig : force
Vezot : moon
Nulom : vision
Sislelt : spirit
Nisgef : star
Zorut : sun
Relzob : realm
Poruf : space
Mulof : shadow-forge
Vurard : fire-sight
Zasisl : shadow
Dolaz : power
Rubig : power-caller
Bodarp : peak-guard
Lotisn : dark-keeper
Mefiss : water
Peviss : light-rise
Fatub : storm
Fonuk : mind-keeper
Posisb : path
Romes : sun
Mufars : iron-weaver
Fokelg : dark-bringer
Mavarb : soul
Lisfom : sun-song
Resum : frost-seeker
Zidarn : bound-guard
Sarbim : mind-guard
Giluz : storm
Vargub : space-master
Davum : shield
Vorig : star-guard
Beram : star-weaver
Lefig : moon
Felnip : life
Sarkisv : spirit-bringer
Sifot : grace-seeker
Sismarp : soul
Nezag : blood-guard
Sisbig : spirit-weaver
Daziv : wind
Bovez : iron
Rarlom : silent-rise
Pozen : space-born
Melvan : star-caller
Gardus : light-shaper
Videp : path
Kufiss : silent
Tisdus : wind
Zosisd : king
Lelpak : shadow-forge
Kuvelp : truth
Satol : ancient-fall
Felnam : water-sight
Darkap : star
Kedarm : vision
Reldarf : shield
Limelr : time
Sarzid : silent
Domuv : death-bringer
Vopeln : peak
Bartas : spirit-seeker
Posarl : sword
Forum : fury-fall
Durisf : stone-master
Tarrum : queen
Girisb : grace-heart
Barvap : spirit
Nelbisg : time
Sizol : shield-fall
Muvan : death-forge
Dopab : truth
Sazum : truth-master
Sevarr : star-rise
Zudak : wind
Garmels : fury-fall
Kislis : blood-born
Sozuf : water-born
Regelm : blood
Zisfelm : grace-shaper
Bunart : shield-bringer
Bigan : blood-bearer
Nelvit : power
Belfer : star
Selzarm : storm
Vislin : power
Piszov : fury
Nurit : realm-guard
Sisluv : star-guard
Vemarr : grace-weaver
Gofap : light-blade
Vartof : sword
Geltarb : death-weaver
Belpisl : light-shaper
Dekarm : fury-seeker
Degop : light-caller
Belsod : frost-shaper
Marnur : water
Nelfuz : ancient-heart
Zoger : frost-weaver
Vaparg : bound
Barnim : iron-bringer
Kaden : queen
Pisef : sword
Bopuf : blood
Sonart : light-guard
Zivug : shadow
Vokin : blood-bringer
Zakot : frost
Ditelr : iron
Relsik : blood
Tegol : moon-bearer
Nipeb : force-fall
Dokelt : sky
Gibuf : water-keeper
Solarv : king
Disbak : grace
Larteld : sun-rise
Sararn : realm
Sisvelf : stone
Delbop : sky
Vefim : moon-shaper
Ramark : iron-fall
Vinuz : realm-heart
Vidab : storm-weaver
Tufarz : path-shaper
Kisvarl : iron
Relveg : force-walker
Disfip : ancient-bearer
Tudiz : path-heart
Nelbes : fire
Mepag : grace-bringer
Pistun : vision-shaper
Garneb : blood-walker
Felnit : spirit
Farsop : mind-weaver
Domig : vision
Belkarl : life-song
Tepil : iron-caller
Bamed : spirit-born
Nivarp : dark-walker
Kisbart : ancient
Ralok : life-heart
Sonud : storm-fall
Kunol : life-born
Dartaz : light
Dotan : ancient-weaver
Belvisp : spirit-walker
Kumon : spirit-song
Karnad : wind
Tebarr : storm-weaver
Garlus : fury-walker
Bupez : fire
Todep : life-guard
Parek : storm
Takuf : king
Velfog : shield-sight
Safib : wind-rise
Losisd : light
Garpelr : shadow-forge
Tegap : dark-born
Gararv : earth-heart
Belvep : grace
Rabarz : fire
Guteld : fire-bringer
Miskuv : stone-master
Toreg : shadow
Farzuk : sword
Kagep : bound-shaper
Vefat : peak-seeker
Zetarn : light-blade
Narpil : water
Telrem : wind-bringer
Farpug : king-caller
Busag : truth
Zisvip : silent-shaper
Dartek : fury
Gefor : time-born
Kifot : fire
Kisdil : fury-blade
Selmark : shield-guard
Mogab : vision-guard
Puzelb : space
Datom : shadow
Gofav : fury
Mudiv : star-fall
Kafud : earth
Nellug : vision-born
Seldit : bound
Relleg : shadow
Zelniv : blood
Sargisl : queen
Belpism : truth
Risbos : storm-weaver
Bogeld : king-born
Varmon : sun
Delzer : sun-heart
Gusim : death
Metisz : moon
Vubon : death-weaver
Kider : king-blade
Velnid : mind-forge
Bissek : soul
Zispom : realm-rise
Farlap : fury
Seltiz : fury
Martelp : queen-forge
Tunarg : sky
Delbarf : sun-keeper
Disgarp : spirit
Veltisp : realm-blade
Muzarv : blood-heart
Surod : earth-caller
Pivell : blood-born
Sifed : grace
Narmelb : storm
Fovelm : time
Demok : time
Nelmard : blood
Zatir : eternal-born
Tisgom : fire
Satelg : fury-bringer
Bispek : vision-walker
Pufels : spirit
Zatelf : light-song
Risvit : shield-bringer
Regoz : life
Barrelm : space
Ristos : moon
Kigarv : space
Felgut : dark
Dafelr : star-fall
Reldul : wind-blade
Supelr : star-caller
Nesat : fire
Tisgas : queen-forge
Rigon : sword-fall
Dutarg : life-bearer
Gekov : frost-master
Sispog : star
Mutelg : star-seeker
Dargek : force-keeper
Kolisn : light-song
Fegisb : storm-rise
Buleln : blood-born
Gumed : sun
Tokelz : time
Medos : storm-walker
Gispels : water-song
Gelpok : dark-caller
Narfisz : light-heart
Vapark : earth-keeper
Kedisp : peak-forge
Botup : time-shaper
Votisb : dark
Segim : peak
Binal : time
Tidur : grace-blade
Fispark : moon
Kelgan : moon
Mudisl : life-bringer
Badup : earth
Dovik : star-weaver
Zitelf : sky
Vonup : shield-walker
Lukor : stone
Melvot : fire-rise
Farkor : stone-bringer
Pofak : death-blade
Dispim : soul
Boref : power-weaver
Ragelp : bound
Rubiz : fury-shaper
Bisnil : queen-heart
Bogisk : grace-seeker
Rovun : light-heart
Vissir : king
Dobig : storm-keeper
Pekat : shield
Kirof : peak-guard
Tidisz : earth-bearer
Karvisl : spirit-born
Lisren : eternal
Kamer : truth-master
Garmov : space-master
Muret : realm
Nelvef : power
Rilup : soul
Dezug : iron-born
Likisd : soul-fall
Takud : path
Pinard : frost-rise
Tosib : bound-sight
Lumif : realm-fall
Darpisv : truth-weaver
Pimarz : soul-fall
Bozark : queen
Pudev : earth-shaper
Zarvisf : sun-bringer
Lisbeld : life
Zelud : storm-shaper
Nislas : fury-heart
Ditelf : vision
Rosisv : spirit
Zetim : queen-guard
Tarnisr : sword
Zissarb : bound-keeper
Belmur : vision-seeker
Garip : fire-shaper
Darfeg : iron-keeper
Kelzan : spirit
Lafid : vision
Bituz : iron
Zopisk : power-bringer
Misdug : spirit-walker
Fozarv : eternal
Nargib : light
Mefelk : life-weaver
Fartiss : vision-weaver
Nakisd : fury
Tissib : eternal
Gefuz : shadow-weaver
Gusil : shield-sight
Togak : grace-blade
Misdart : spirit
Lubip : king-walker
Larelp : power-bearer
Relzap : sword-heart
Relpuv : sword
Vispelg : ancient-shaper
Disbelv : time-forge
Gozer : star
Belneg : star-caller
Vikab : fury-shaper
Rargiz : shadow-caller
Bizal : storm-keeper
Barmef : moon-seeker
Tispag : eternal
Ditarv : shield-guard
Kotug : time-bearer
Felmer : path-born
Sizod : star
Bisrelz : spirit-born
Milub : bound
Lebur : sun-bearer
Lopad : shield
Kivist : shield
Tukin : iron
Kegelf : stone
Telmarb : blood
Niszup : silent
Guriv : shadow
Kesism : ancient-guard
Vunog : blood
Vatuf : blood
Lelbarp : star
Sibisr : spirit-heart
Fevist : fury
Bopek : water-master
Kazos : star
Miskas : ancient
Lirard : blood-bringer
Zodarm : dark-walker
Sotem : star
Narud : ancient-bearer
Kilelr : wind-heart
Kedil : grace-weaver
Disbelr : moon-bringer
Rofuz : path-walker
Padart : fire-born
Topud : mind
Selrot : grace
Targik : death-bringer
Dazim : shadow-born
Kofisd : blood
Mokelf : ancient-bringer
Darev : silent-shaper
Lekit : force-keeper
Toleld : fury
Felum : grace-bringer
Betif : truth
Soneld : mind-forge
Rarpon : death
Datov : water-born
Pevig : soul
Narzisr : sky-forge
Listav : peak-forge
Barfer : queen-shaper
Labiz : dark
Giszev : shield-master
Gefeld : queen-song
Felkid : queen
Tulen : sky
Lerarg : grace-rise
Vesup : light-master
Bisnarg : life-heart
Tipob : light-song
Mistelv : shadow-blade
Tisdarr : dark-fall
Mavisl : sun-keeper
Butiss : space-bringer
Miseld : dark-forge
Luvak : iron-shaper
Delkal : soul-heart
Relzuf : king
Nepof : sword-weaver
Pirot : king-caller
Gozarp : fury
Segov : light-blade
Dufelb : queen-weaver
